"","ID","accidents","BasisSchoolsAmsterdam","BicyclePathsAmsterdamCrossings","BronNetworkCrossings","ChildDaycareAmsterdam2011","HighAndUniAmsterdam2011","OSMAlcoholBarsNightclubs","OSMbikeBarriers2014","OSMbusAndTramStops","OSMcrossings","OSMhostelsHotels","OSMmotorwayJunctions","OSMNetworkAmsterdamCrossings","PriorityToRight","SchoolsAmsterdam2011","SecondarySchoolsAmsterdam2011","SpecialSchoolsAmsterdam2011","TrafficLightsAmsterdam"
"1042",1042,5,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA
"1043",1043,66,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA
"1044",1044,64,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA
"1045",1045,18,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1046",1046,11,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1047",1047,5,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1048",1048,106,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"1049",1049,16,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"1050",1050,22,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA
"1051",1051,2,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
"1052",1052,19,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1053",1053,10,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1054",1054,31,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1055",1055,13,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"1056",1056,9,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA
"1057",1057,9,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"1058",1058,1,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
"1059",1059,1,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1060",1060,16,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA
"1061",1061,22,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA
"1062",1062,8,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA
"1063",1063,18,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA
"1064",1064,20,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA
"1065",1065,3,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA
"1066",1066,2,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA
"1067",1067,29,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA
"1068",1068,92,NA,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA
"1069",1069,7,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA
"1070",1070,78,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,NA
"1071",1071,6,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA
"1072",1072,5,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA
"1073",1073,86,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,NA,NA,NA,NA
"1074",1074,8,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA
"1075",1075,107,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA
"1076",1076,131,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,145,NA,NA,NA,NA,NA
"1077",1077,71,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,194,NA,NA,NA,NA,NA
"1078",1078,36,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA
"1079",1079,16,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA
"1080",1080,12,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA
"1081",1081,70,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA
"1082",1082,96,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA
"1083",1083,13,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA
"1084",1084,73,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA
"1085",1085,33,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"1086",1086,99,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"1087",1087,65,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
"1088",1088,35,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"1089",1089,21,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
"1090",1090,24,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA
"1091",1091,4,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA
"1092",1092,2,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA
"1093",1093,23,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA
"1094",1094,2,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA
"1095",1095,12,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,122,NA,NA,NA,NA,NA
"1096",1096,92,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,NA,NA,NA
"1097",1097,30,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA
"1098",1098,13,NA,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA
"1099",1099,10,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA
"1100",1100,72,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA
"1101",1101,76,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA
"1102",1102,70,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA
"1103",1103,9,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA
"1104",1104,62,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA
"1105",1105,41,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA
"1106",1106,65,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA
"1107",1107,57,NA,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA
"1108",1108,37,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA
"1109",1109,1,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA
"1110",1110,2,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA
"1111",1111,13,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
"1112",1112,4,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1113",1113,7,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA
"1114",1114,1,NA,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA
"1115",1115,6,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"1116",1116,2,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1117",1117,2,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA
"1118",1118,6,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
"1119",1119,2,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"1120",1120,15,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1121",1121,2,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"1122",1122,54,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA
"1123",1123,6,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA
"1124",1124,1,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA
"1125",1125,7,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA
"1126",1126,2,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA
"1127",1127,6,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA
"1128",1128,19,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA
"1129",1129,6,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,160,NA,NA,NA,NA,NA
"1130",1130,4,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA
"1131",1131,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA
"1132",1132,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA
"1133",1133,3,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA
"1134",1134,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA
"1135",1135,7,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,174,NA,NA,NA,NA,NA
"1136",1136,5,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA
"1137",1137,1,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA
"1138",1138,3,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA
"1139",1139,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA
"1140",1140,1,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,133,NA,NA,NA,NA,NA
"1141",1141,3,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA
"1142",1142,3,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA
"1143",1143,5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,142,NA,NA,NA,NA,NA
"1144",1144,1,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA
"1145",1145,3,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA
"1146",1146,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
"1147",1147,4,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA
"1148",1148,3,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA
"1149",1149,6,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA
"1150",1150,16,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA
"1151",1151,6,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
"1152",1152,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1153",1153,3,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA
"1154",1154,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA
"1155",1155,2,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA
"1156",1156,5,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA
"1157",1157,5,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"1158",1158,5,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"1159",1159,3,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"1160",1160,38,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"1161",1161,22,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1162",1162,57,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA
"1163",1163,22,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA
"1164",1164,2,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA
"1165",1165,6,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA
"1166",1166,11,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA
"1167",1167,5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,NA,NA
"1168",1168,1,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA
"1169",1169,21,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA
"1170",1170,3,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA
"1171",1171,20,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA
"1172",1172,26,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA
"1173",1173,5,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA
"1174",1174,3,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"1175",1175,5,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA
"1176",1176,7,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA
"1177",1177,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,NA
"1178",1178,8,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,NA,NA,NA
"1179",1179,4,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA
"1180",1180,3,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,172,NA,NA,NA,NA,NA
"1181",1181,23,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA
"1182",1182,2,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA
"1183",1183,22,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA
"1184",1184,21,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA
"1185",1185,39,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA
"1186",1186,3,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA
"1187",1187,38,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA
"1188",1188,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA
"1189",1189,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA
"1190",1190,4,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA
"1191",1191,4,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA
"1192",1192,11,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA
"1193",1193,123,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA
"1194",1194,1,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA
"1195",1195,6,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA
"1196",1196,4,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1197",1197,31,NA,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA
"1198",1198,40,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA
"1199",1199,9,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA
"1200",1200,3,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA
"1201",1201,1,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA
"1202",1202,5,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,121,NA,NA,NA,NA,NA
"1203",1203,63,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA
"1204",1204,8,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA
"1205",1205,7,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,NA
"1206",1206,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,NA,NA,NA,NA
"1207",1207,13,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,116,NA,NA,NA,NA,NA
"1208",1208,9,NA,NA,116,NA,NA,NA,NA,NA,NA,NA,NA,147,NA,NA,NA,NA,NA
"1209",1209,7,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA
"1210",1210,14,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA
"1211",1211,33,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA
"1212",1212,45,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA
"1213",1213,2,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA
"1214",1214,2,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA
"1215",1215,39,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA
"1216",1216,1,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA
"1217",1217,8,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA
"1218",1218,24,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"1219",1219,6,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
"1220",1220,12,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA
"1221",1221,8,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA
"1222",1222,3,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA
"1223",1223,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA
"1224",1224,5,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
"1225",1225,3,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA
"1226",1226,4,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA
"1227",1227,14,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA
"1228",1228,29,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA
"1229",1229,15,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA
"1230",1230,2,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA
"1231",1231,12,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"1232",1232,26,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA
"1233",1233,55,NA,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,129,NA,NA,NA,NA,NA
"1234",1234,3,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,162,NA,NA,NA,NA,NA
"1235",1235,2,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA
"1236",1236,7,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,NA,NA,NA,NA
"1237",1237,2,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA
"1238",1238,14,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,109,NA,NA,NA,NA,NA
"1239",1239,2,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,122,NA,NA,NA,NA,NA
"1240",1240,4,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA
"1241",1241,5,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA
"1242",1242,18,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA
"1243",1243,6,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA
"1244",1244,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"1245",1245,9,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"1246",1246,9,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
"1247",1247,32,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
"1248",1248,2,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA
"1249",1249,10,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA
"1250",1250,6,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA
"1251",1251,19,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA
"1252",1252,32,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"1253",1253,3,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA
"1254",1254,1,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA
"1255",1255,1,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA
"1256",1256,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA
"1257",1257,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA
"1258",1258,5,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,104,NA,NA,NA,NA,NA
"1259",1259,18,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA
"1260",1260,4,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA
"1261",1261,2,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,NA
"1262",1262,3,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA
"1263",1263,8,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA
"1264",1264,7,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA
"1265",1265,2,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA
"1266",1266,9,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
"1267",1267,15,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA
"1268",1268,8,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,254,NA,NA,NA,NA,NA
"1269",1269,1,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA
"1270",1270,9,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,NA,NA,NA
"1271",1271,3,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA
"1272",1272,19,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA
"1273",1273,2,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,NA,NA,NA
"1274",1274,61,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA
"1275",1275,43,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA
"1276",1276,37,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,NA,NA,NA
"1277",1277,88,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,NA,NA,NA,NA
"1278",1278,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,166,NA,NA,NA,NA,NA
