"ID";"TotAreaM2";"WaterM2";"BuildUpM2";"OpenM2";"BRONnetwM";"BikeOsmM";"accidents";"BasisSchoolsAmsterdam";"BicyclePathsAmsterdamCrossings";"BronNetworkCrossings";"ChildDaycareAmsterdam2011";"HighAndUniAmsterdam2011";"OSMAlcoholBarsNightclubs";"OSMbikeBarriers2014";"OSMbusAndTramStops";"OSMcrossings";"OSMhostelsHotels";"OSMmotorwayJunctions";"OSMNetworkAmsterdamCrossings";"PriorityToRight";"SchoolsAmsterdam2011";"SecondarySchoolsAmsterdam2011";"SpecialSchoolsAmsterdam2011";"TrafficLightsAmsterdam"
149;490000;3225,63571961;0;486774,36;0;0;2;0;6;122;5;0;0;0;4;0;0;0;687;0;7;0;0;1
150;490000;3143,41214554;0;486856,59;0;0;45;0;6;71;1;0;0;0;8;0;0;0;448;0;6;0;0;7
151;490000;0;0;490000;0;0;9;0;16;3;1;0;0;0;1;0;0;0;601;0;7;0;0;3
152;490000;142662,247491;21117,0999648;326220,65;2820,22915091;872,737032761;2;0;12;12;3;0;0;0;1;0;0;0;563;0;11;0;0;1
153;490000;167732,756793;76209,7169895;246057,53;7132,71601255;1726,62565904;8;0;29;84;1;0;0;0;1;0;0;0;414;0;6;0;0;2
154;490000;13780,4088518;45956,7901768;430262,8;5392,36755767;1054,59445336;134;0;27;178;1;0;0;0;4;0;0;0;485;0;5;0;0;1
155;490000;31362,9879132;68,476683071;458568,54;608,284534924;607,485045718;148;0;35;168;2;0;0;0;4;0;0;0;695;0;9;0;0;2
156;490000;35211,8483377;37050,6311676;417737,52;4103,6252525;1330,68285405;205;0;59;31;1;0;0;0;6;0;0;0;534;0;10;0;0;1
157;490000;34259,3629457;50100,1440624;405640,49;8339,20515783;2504,16742227;4;0;24;302;1;0;0;0;4;0;0;0;490;0;1;0;0;2
158;490000;24847,1509892;78226,7649665;386926,08;11719,6281978;2513,63254254;81;0;31;297;1;0;0;0;3;0;0;0;309;0;1;0;0;2
159;490000;23394,6246987;84479,2293258;382126,15;11013,2461612;3466,05935077;244;0;28;71;1;0;0;0;5;0;0;0;380;0;3;0;0;1
160;490000;37930,3677275;90667,9875409;361401,64;11856,6910989;4202,12113974;108;0;33;233;3;0;0;0;10;0;0;0;410;0;4;0;0;1
161;490000;59780,8394468;44981,7116397;385237,45;10678,448232;2675,60456606;394;0;36;237;1;0;0;0;4;0;0;0;433;0;1;0;0;2
162;490000;7640,49990845;88801,6030726;393557,9;12926,1638493;3325,78328206;338;0;3;320;2;0;0;0;13;0;0;0;257;0;3;0;0;1
163;490000;17929,7924172;88334,4924261;383735,72;9606,33279534;4402,15294581;984;0;7;229;2;0;0;0;4;0;0;0;282;0;10;0;0;2
164;490000;60135,8671261;113056,444648;316807,69;10515,5286951;2818,10851478;594;0;9;239;1;0;0;0;16;0;0;0;92;0;5;0;0;1
