"ID";"TotAreaM2";"WaterM2";"BuildUpM2";"OpenM2";"BRONnetwM";"accidents";"frequency";"BasisSchoolsAmsterdam";"BicyclePathsAmsterdamCrossings";"BronNetworkCrossings";"ChildDaycareAmsterdam2011";"HighAndUniAmsterdam2011";"OSMAlcoholBarsNightclubs";"OSMbikeBarriers2014";"OSMbusAndTramStops";"OSMcrossings";"OSMhostelsHotels";"OSMmotorwayJunctions";"OSMNetworkAmsterdamCrossings";"PriorityToRight";"SchoolsAmsterdam2011";"SecondarySchoolsAmsterdam2011";"SpecialSchoolsAmsterdam2011";"TrafficLightsAmsterdam"
2628;40000;2245,3180319;3021,42800815;34733,25;199,987229138;0;0;0;0;28;0;0;0;0;0;0;0;0;44;0;0;0;0;0
2629;40000;2271,13250791;4281,40504646;33447,46;424,452141755;0;0;0;0;8;0;0;0;0;0;0;0;0;14;0;0;0;0;0
2630;40000;1327,95701421;6000,79393068;32671,25;889,537550434;0;0;0;0;7;0;0;0;0;0;0;0;0;9;0;0;0;0;0
2631;40000;8972,02194409;7050,80958638;23977,17;981,496122572;0;0;0;0;9;0;0;0;0;0;0;0;0;3;0;0;0;0;0
2632;40000;10390,4220498;6047,8158484;23561,76;744,603809122;0;0;0;0;12;0;0;0;0;0;0;0;0;6;0;0;0;0;0
2633;40000;4635,62545306;22019,4102968;13344,96;1742,25509982;0;0;0;0;3;0;0;0;0;0;0;0;0;24;0;0;0;0;0
2634;40000;25280,7269583;5565,27135283;9154;893,683796269;0;0;0;0;16;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2635;40000;24213,7452138;4050,65433303;11735,6;103,582332322;0;0;0;0;15;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2636;40000;11085,3260225;545,378219718;28369,3;36,5790058097;0;0;0;0;2;0;0;0;0;0;0;0;0;143;0;0;0;0;0
2637;40000;4534,10177509;15499,4110593;19966,49;1201,22101637;0;0;0;0;6;0;0;0;0;0;0;0;0;5;0;0;0;0;0
2638;40000;11,2802124567;424,975456456;39563,74;710,404528953;0;0;0;0;15;0;0;0;0;0;0;0;0;10;0;0;0;0;0
2639;40000;2824,48392219;542,02604802;36633,49;595,149179367;0;0;0;0;22;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2640;40000;1376,5042889;188,606996502;38434,89;243,853159732;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2641;40000;10906,8555896;733,321390141;28359,82;36,252285982;0;0;0;0;3;0;0;0;0;0;0;0;0;19;0;0;0;0;0
2642;40000;17312,5809389;12491,636039;10195,78;600,997111771;0;0;0;0;6;0;0;0;0;0;0;0;0;10;0;0;0;0;0
2643;40000;11536,6135005;4420,38480703;24043;704,518162837;0;0;0;0;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2644;40000;0;448,940087003;39551,06;340,983789639;0;0;0;0;13;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2645;40000;0;62,3560361807;39937,64;700,187356597;0;0;0;0;6;0;0;0;0;0;0;0;0;8;0;0;0;0;0
2646;40000;0;154,779491976;39845,22;175,53492172;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2647;40000;0;26453,6154083;13546,38;689,332831096;0;0;0;0;6;0;0;0;0;0;0;0;0;3;0;0;0;0;0
2648;40000;0;997,126866753;39002,87;661,215481172;0;0;0;0;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0
2649;40000;0;369,577699661;39630,42;192,782432107;0;0;0;0;6;0;0;0;0;0;0;0;0;5;0;0;0;0;0
2650;40000;0;1080,98808248;38919,01;51,9367174164;0;0;0;0;10;0;0;0;0;0;0;0;0;5;0;0;0;0;0
2651;40000;0;10980,3980694;29019,6;731,244209222;0;0;0;0;6;0;0;0;0;0;0;0;0;9;0;0;0;0;0
2652;40000;0;8521,50763691;31478,49;1229,82776296;0;0;0;0;4;0;0;0;0;0;0;0;0;55;0;0;0;0;0
2653;40000;1042,66706237;0;38957,33;141,096021804;0;0;0;0;6;0;0;0;0;0;0;0;0;32;0;0;0;0;0
2654;40000;2427,22292799;0;37572,78;101,187046497;0;0;0;0;3;0;0;0;0;0;0;0;0;20;0;0;0;0;0
2655;40000;4022,38615416;0;35977,61;218,200391015;0;0;0;0;26;0;0;0;0;0;0;0;0;6;0;0;0;0;0
2656;40000;1865,89821354;0;38134,1;516,086623981;0;0;0;0;14;0;0;0;0;0;0;0;0;15;0;0;0;0;0
2657;40000;36268,0600176;0;3731,94;325,975765428;0;0;0;0;4;0;0;0;0;0;0;0;0;30;0;0;0;0;0
2658;40000;35942,9136309;0;4057,09;380,553678672;0;0;0;0;3;0;0;0;0;0;0;0;0;20;0;0;0;0;0
2659;40000;18066,7716112;0;21933,23;412,860929494;0;0;0;0;3;0;0;0;0;0;0;0;0;26;0;0;0;0;0
2660;40000;589,083854011;0;39410,92;10,8874913559;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0
2661;40000;1725,55228918;0;38274,45;173,101002572;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0
2662;40000;0;0;40000;367,125761452;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2663;40000;0;0;40000;346,474809083;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0
2664;40000;0;0;40000;323,90199939;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0
2665;40000;0;0;40000;218,687158164;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0
2666;40000;0;0;40000;17,4321432137;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2667;40000;797,431219203;1978,13825662;37224,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2668;40000;3534,62944372;2854,51105381;33610,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
2669;40000;11101,47396;5220,89133832;23677,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2670;40000;32448,2769091;78,6830414854;7473,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2671;40000;125,601309717;481,001502179;39393,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0
2672;40000;24941,0870818;122,594116087;14936,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0
2673;40000;2108,61066687;10425,8431122;27465,55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0
2674;40000;1981,41362462;10278,9318461;27739,65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2675;40000;6162,28192357;2316,88536694;31520,83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0
2676;40000;1950,21961397;2558,53994509;35491,24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2677;40000;17041,363577;317,130209628;22641,51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0
2678;40000;0;142,18974585;39857,81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
2679;40000;0;75,5414349155;39924,46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2680;40000;0;695,60898765;39304,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0
2681;40000;1194,48717436;0;38805,51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2682;40000;0,17168196468;0;39999,83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2683;40000;0,09087184547;0;39999,91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0
2684;40000;1706,79257571;0;38293,21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0
2685;40000;522,675242217;0;39477,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0
2686;40000;1330,20989933;0;38669,79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0
2687;40000;3406,31437406;0;36593,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0
2688;40000;685,45328856;0;39314,55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0
2689;40000;3229,32854709;0;36770,67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0
2690;40000;31642,7781399;0;8357,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;0;0;0;0;0
2691;40000;39451,6532638;0;548,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0
2692;40000;39423,3534397;0;576,65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0
2693;40000;1641,49760631;0;38358,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0
2694;40000;2156,60422246;0;37843,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0
2695;40000;2373,62474457;0;37626,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0
2696;40000;1971,47095244;0;38028,53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0
2697;40000;854,314128986;0;39145,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0
2698;40000;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0
2699;40000;39796,5521349;0;203,45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2700;40000;2704,7721587;0;37295,23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0
2701;40000;2964,08002025;0;37035,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0
2702;40000;31,8565429134;0;39968,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0
2703;40000;4189,22420353;0;35810,78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0
2704;40000;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0
2705;40000;3128,34514893;0;36871,65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0
2706;40000;177,822769935;0;39822,18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0
2707;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0
2708;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0
2709;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0
2710;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0
2711;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0
2712;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
2713;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0
2714;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0
2715;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2716;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0
2717;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2718;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0
2719;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
2720;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0
2721;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0
2722;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0
2723;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0
2724;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2725;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0
2726;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0
2727;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0
2728;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0
2729;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0
2730;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0
2731;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0
2732;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0
2733;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0
2734;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0
2735;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
2736;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0
2737;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0
2738;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0
2739;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0
2740;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0
2741;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0
2742;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0
2743;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0
2744;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0
2745;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0
2746;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0
2747;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0
2748;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0
2749;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
2750;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
2751;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0
2752;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2753;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0
2754;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
2755;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0
2756;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;0;0;0;0;0
2757;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0
2758;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0
2759;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0
2760;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0
2761;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0
2762;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0
2763;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0
2764;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0
2765;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0
2766;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0
2767;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0
2768;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0
2769;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0
2770;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0
2771;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0
2772;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2773;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0
2774;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0
2775;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0
2776;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0
2777;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0
2778;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0
2779;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;0;0;0;0;0
2780;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0
2781;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0
2782;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0
2783;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0
2784;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0
2785;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2786;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0
2787;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0
2788;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0
2789;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0
2790;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0
2791;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0
2792;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
2793;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0
2794;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2795;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
2796;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0
2797;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2798;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0
2799;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0
2800;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2801;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
2802;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2803;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2804;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0
2805;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
2806;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0
2807;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0
2808;40000;14304,5164391;417,568719336;25277,91;595,316524878;313,90178843;0;0;0;0;0;0;0;0;0;0;0;0;82;0;0;0;0;0
2809;40000;6755,04163706;3375,8934513;29869,06;846,499725918;542,401977001;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0
2810;40000;4632,32178683;7248,4359292;28119,24;874,281351485;206,545651682;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0
2811;40000;15723,2337625;6196,79453951;18079,97;771,605444363;208,738050136;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2812;40000;27319,2817201;4154,52871582;8526,19;345,471384406;115,964704833;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
2813;40000;25660,6319678;3325,57321441;11013,79;170,080691931;185,155861487;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2814;40000;19396,8471612;6660,90277791;13942,25;421,522637034;409,749425572;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
2815;40000;1136,85668988;2405,10093775;36458,04;567,188825921;335,59212269;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2816;40000;7762,16091281;1232,79374286;31005,05;499,122529315;272,125643594;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2817;40000;4,89551194083;1300,59746695;38694,51;251,056600497;200,021824439;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2818;40000;2099,51851821;361,521404782;37538,96;225,680903823;200,004487642;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0
2819;40000;3392,28465734;22,3382616004;36585,38;302,957256734;269,5279274;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0
2820;40000;2712,35861845;4181,46395363;33106,18;860,736235692;317,528399038;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2821;40000;1372,98787993;9279,46727731;29347,54;1113,18288889;36,2873347968;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0
2822;40000;5887,9098684;3286,02765463;30826,06;1124,82396244;378,934867752;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2823;40000;6264,12141635;5100,54264223;28635,34;755,461359737;206,251060967;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2824;40000;5823,4433865;3045,32517327;31131,23;729,406331081;627,861210492;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0
2825;40000;9226,91016436;503,383891142;30269,71;378,676709929;295,968365122;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
2826;40000;6183,83889619;1188,52474363;32627,64;192,659536435;268,403024418;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0
2827;40000;1593,65076456;12267,1631662;26139,19;773,288257821;24,4315148115;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0
2828;40000;1987,41557355;18716,0197493;19296,56;1131,09453405;411,88977141;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
2829;40000;11305,4487023;9451,71917895;19242,83;477,123768099;414,926521933;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0
2830;40000;8422,36070037;16577,7126444;14999,93;619,012861363;219,021480002;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0
2831;40000;7594,75881481;10103,4326385;22301,81;1103,55254563;624,612962248;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0
2832;40000;1468,40196313;19728,9945704;18802,6;1129,39246127;117,933943574;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0
2833;40000;8075,66654455;19524,5646747;12399,77;1320,58606119;452,888142261;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2834;40000;646,886709026;23998,0241012;15355,09;1460,90495573;480,508547316;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0
2835;40000;8514,13423171;8299,72929214;23186,14;1209,04271556;386,116011791;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0
2836;40000;8270,69273832;12289,0098375;19440,3;591,760582468;85,9277991774;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0
2837;40000;6937,54225241;3533,07928786;29529,38;633,44021849;374,758281211;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0
2838;40000;5861,9612431;5226,92282289;28911,12;787,390839598;205,439130473;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0
2839;40000;17885,0827534;1974,48201216;20140,44;701,231772226;204,65005513;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0
2840;40000;9410,55392526;6288,50030913;24300,95;709,366901665;202,0876917;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0
2841;40000;6196,10086423;10905,9446232;22897,95;697,062947736;203,009239913;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2842;40000;18942,7856333;8375,28955949;12681,92;423,773068381;97,4927238408;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2843;40000;29040,8769666;2990,5577709;7968,57;489,967874579;410,961789522;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0
2844;40000;38654,7493539;157,094460912;1188,16;102,343214026;7,81892530062;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2845;40000;17737,3807095;6840,42263264;15422,2;512,946169473;39,7941789063;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0
2846;40000;13125,7648986;7484,1210181;19390,11;934,095736265;210,2783927;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2847;40000;18467,9443475;3614,05070328;17918;721,954422797;379,440171232;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2848;40000;24449,9545183;7325,28885774;8224,76;652,190409922;245,949055346;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
2849;40000;24844,912902;3346,09072932;11809;434,481278213;191,025038496;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0
2850;40000;22657,8639106;4994,88219946;12347,25;441,704864707;200,207901864;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
2851;40000;25528,7611781;3157,10049819;11314,14;398,677054737;7,68721986618;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0
2852;40000;789,362334173;4010,51087628;35200,13;190,305225098;190,869917292;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0
2853;40000;12348,9667485;3689,8430678;23961,19;239,469394264;236,748469457;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0
